,ts,height,velocity,acceleration
0,0.0,-0.17581209540367126,-0.24328956007957458,-0.3205108344554901
1,0.01,-0.17573411762714386,-0.24385643005371094,-0.32483941316604614
2,0.02,-0.17621900141239166,-0.24496829509735107,-0.3201865255832672
3,0.03,-0.17737159132957458,-0.24677595496177673,-0.32009193301200867
4,0.04,-0.1785176694393158,-0.24855658411979675,-0.31999561190605164
5,0.05,-0.17965710163116455,-0.2503103017807007,-0.3198975920677185
6,0.06,-0.1807897388935089,-0.25203728675842285,-0.31979790329933167
7,0.07,-0.1819154918193817,-0.2537376582622528,-0.3196965456008911
8,0.08,-0.1830340325832367,-0.2553664743900299,-0.3150835931301117
9,0.09,-0.1853676736354828,-0.25826701521873474,-0.3150666654109955
10,0.1,-0.187680184841156,-0.2610244154930115,-0.3060253858566284
